"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"196902";"4";"2009";"8";"ALMEIDA LIMA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02351877000152";"Locaweb Serviços de Internet";;"2009-08-15";;"59"
"196895";"5";"2009";"8";"ALMEIDA LIMA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"32713380000106";"Netservices Internet LTDA";;"2009-08-15";;"44.9"
"196904";"3";"2009";"8";"ALMEIDA LIMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26600099534";"Antônio Márcio Rocha de França";;"2009-08-31";;"3500"
"196905";"3";"2009";"8";"ALMEIDA LIMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10231250568";"Francisco Maurício de Sá Santos";;"2009-08-31";;"2500"
"196907";"4";"2009";"9";"ALMEIDA LIMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13018171000190";"Deso - Companhia de Saneamento de Sergipe";;"2009-09-11";;"68.76"
"196906";"4";"2009";"9";"ALMEIDA LIMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13017462000163";"Energisa Sergipe SA";;"2009-09-03";;"149.93"
"196910";"4";"2009";"9";"ALMEIDA LIMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04164616000159";"Oi - TNL PCS SA";;"2009-09-02";;"566.57"
"196911";"4";"2009";"9";"ALMEIDA LIMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118000411";"Oi Fixo - Telemar Norte Leste SA";;"2009-09-01";;"15.45"
"196912";"4";"2009";"9";"ALMEIDA LIMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33000118000411";"Oi Fixo - Telemar Norte Leste SA";;"2009-09-01";;"243.6"
"196909";"4";"2009";"9";"ALMEIDA LIMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02449992023296";"VIVO SA";;"2009-09-21";;"123.24"
"196914";"1";"2009";"9";"ALMEIDA LIMA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"03167320000129";"Comercial Tele Alarme LTDA";;"2009-09-02";;"80"
"196918";"1";"2009";"9";"ALMEIDA LIMA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"03137082000109";"Datapel Comercial LTDA";;"2009-09-18";;"270.8"
"196915";"4";"2009";"9";"ALMEIDA LIMA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02351877000152";"Lacaweb Serviços de Internet";;"2009-09-15";;"59"
"196913";"1";"2009";"9";"ALMEIDA LIMA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02242370000160";"LIG TV";;"2009-09-15";;"66.8"
"196908";"5";"2009";"9";"ALMEIDA LIMA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"32713380000106";"Netservices Internet LTDA";;"2009-09-15";;"44.9"
"196917";"1";"2009";"9";"ALMEIDA LIMA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04951266000170";"Sergipe Cartuchos LTDA";;"2009-09-22";;"30"
"196919";"3";"2009";"9";"ALMEIDA LIMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26600099534";"Antônio Márcio Rocha de França";;"2009-09-28";;"3500"
"196916";"1";"2009";"9";"ALMEIDA LIMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08472531000270";"Auto Posto MEPS LTDA";;"2009-09-21";;"13050"
"196920";"3";"2009";"9";"ALMEIDA LIMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10231250568";"Francisco Maurício de Sá Santos";;"2009-09-28";;"2500"
"223422";"1";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"03167320000129";"Comercial Tele Alarme Ltda";"009383";"2009-10-01";;"80"
"223415";"4";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13018171000190";"Deso - Companhia de Saneamento de Sergipe";;"2009-10-12";;"93.02"
"223414";"4";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13017462000163";"Energisa SA";;"2009-10-05";;"142.9"
"223421";"1";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02242370000160";"LIG TV";"5380440909";"2009-10-15";;"66.8"
"223423";"4";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02351877000152";"Locaweb Serviços de Internet";;"2009-10-15";;"59"
"223416";"5";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"32713380000106";"Netservices Internet Ltda";;"2009-10-15";;"44.9"
"223418";"4";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04164616000159";"Oi - TNL PCS SA";;"2009-10-02";;"569.85"
"223419";"4";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33000118000411";"Oi Fixo - Telemar Norte Leste SA";;"2009-10-01";;"15.45"
"223420";"4";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33000118000411";"Oi Fixo - Telemar Norte Leste SA";;"2009-11-01";;"33.31"
"223417";"4";"2009";"10";"ALMEIDA LIMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02449992023296";"VIVO SA";;"2009-10-21";;"129.59"
"223424";"3";"2009";"10";"ALMEIDA LIMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26600099534";"Antônio Márcio Rocha de França";;"2009-10-30";;"3500"
"223425";"3";"2009";"10";"ALMEIDA LIMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10231250568";"Francisco Maurício de Sá Santos";;"2009-10-30";;"2500"
"223478";"4";"2009";"11";"ALMEIDA LIMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13018171000190";"Deso - Companhia de Saneamento de Sergipe";;"2009-11-12";;"129.42"
"222467";"3";"2009";"12";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"00494802863";"GILBERTO PISELO DO NASCIMENTO";;"2009-12-11";;"5000"
"222466";"1";"2009";"12";"ACIR GURGACZ";"Divulgação da atividade parlamentar";"02831112000209";"INTERCOM INTERMEDIAÇÕES E COMUNICAÇÃO INTEGRADA LTDA";"000330";"2009-12-09";;"12620"
"2009010738101";;"2009";"1";"ADELMIR SANTANA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"12466.95"
"2009020738101";;"2009";"2";"ADELMIR SANTANA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"12339.6"
"2009020738105";;"2009";"2";"ADELMIR SANTANA";"Divulgação da atividade parlamentar";;;;;;"731"
"2009020738103";;"2009";"2";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"575.15"
"2009030738101";;"2009";"3";"ADELMIR SANTANA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"12212.39"
"165740";"1";"2009";"4";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00306597001683";"Cascol combustíveis para veículos Ltda";"106471";"2009-04-12";;"179.01"
"165739";"1";"2009";"4";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00358192000102";"Ribeiro e Pereira Ltda";"77472";"2009-04-04";;"30"
"165741";"1";"2009";"4";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06098111000169";"Tudo de Bom Comércio de alimentos Ltda";"10169";"2009-04-14";;"215.8"
"167178";"1";"2009";"5";"ADELMIR SANTANA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02142987000104";"C A Guimarães Baião Consultores Associados S/S Ltda";"0202";"2009-06-05";;"12475"
"167179";"1";"2009";"5";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00493924000177";"ML alimentações e diversões S/A";"78068";"2009-05-02";;"420"
"167180";"1";"2009";"5";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"65430340000289";"Parigi - Restaurante fasano LTDA";"46727";"2009-05-21";;"546"
"209465";"1";"2009";"6";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08215644000109";"A M Comercial de Combustíveis Ltda";"5848";"2009-06-24";;"130"
"209469";"1";"2009";"6";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00672345000191";"Auto posto J B Ltda";"127454";"2009-06-24";;"250"
"209470";"1";"2009";"6";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00306597001683";"Cascol Combustíveis para Veículos Ltda";"107270";"2009-06-25";;"150.63"
"209471";"1";"2009";"6";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00306597001683";"Cascol Combustíveis para Veículos Ltda";"107269";"2009-06-25";;"196.42"
"209468";"1";"2009";"6";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00012211000306";"Drive Car Transporte e Combustíveis Ltda";"101024";"2009-06-15";;"150"
"209464";"1";"2009";"6";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00012211000306";"Drive Car transporte e combustíveis LTDA";"101067";"2009-06-19";;"130"
"209467";"1";"2009";"6";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00012211000306";"Drive car transporte e Combustíveis Ltda";"101183";"2009-06-24";;"210"
"209472";"1";"2009";"6";"ADELMIR SANTANA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04021583000198";"Duvan Bar e Restaurante Ltda";"10937";"2009-06-21";;"133.76"
"203394";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04765173000151";"Auto Posto Duque City Ltda";"246725";"2009-08-13";;"50"
"203395";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10548981000160";"Auto Posto Low Prices Ltda";"006312";"2009-08-22";;"50"
"193988";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"43866433000137";"Auto Posto Madalena Ltda";"063994";"2009-08-06";;"50"
"193995";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08772109858";"Auto Posto Madalena Ltda";"049847";"2009-08-08";;"60"
"203396";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"61296737000198";"Auto Posto Nobre Ltda";"039700";"2009-08-27";;"100"
"188836";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"55161509000108";"Auto Posto Omega Quatro Ltda";"097974";"2009-08-02";;"42.7"
"191583";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"61794038000178";"Auto Posto Pedra Branca";"028167";"2009-08-28";;"55"
"188833";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03170356000161";"Auto Posto Playgas Ltda ";"095359";"2009-08-01";;"49.29"
"188838";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03170356000161";"Auto Posto Playgas Ltda ";"096566";"2009-08-05";;"25"
"193987";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"62189568000150";"Auto Posto Sorriso Ltda";"040675";"2009-08-06";;"30"
"188839";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05169796000124";"Centro Automotivo Ipiranga Taubaté Ltda";"107417";"2009-08-17";;"65"
"191584";"2";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07751515000172";"Centro Automotivo Super Vergueiro Ltda (combustível)";"026151";"2009-08-29";;"36"
"194006";"3";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02451848000162";"Conc Sistema Anhanguera - Bandeirantes S/A";"133989";"2009-08-24";;"6.1"
"194004";"3";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02451848000162";"Conc Sistema Anhanguera-Bandeirantes S/A";"137360";"2009-08-24";;"6.1"
"193990";"3";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02451848000162";"Conc Sistema Anhanguera-Bandeirantes SA";"112330";"2009-08-06";;"6.1"
"193991";"3";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02451848000162";"Conc Sistema Anhanguera-Bandeirantes SA";"134466";"2009-08-06";;"6.1"
"193993";"3";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02451848000162";"Conc Sistema Anhanguera-Bandeirantes SA";"131280";"2009-08-07";;"6.1"
"193992";"3";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02451848000162";"Conc Sistema Anhanguera-Bandeirantes SA";"132627";"2009-08-07";;"6.1"
"203401";"3";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02451848000162";"Conc Sistema Anhanguera-Bandeirantes SA";"130696";"2009-08-31";;"6.1"
"203402";"3";"2009";"8";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02451848000162";"Conc Sistema Anhanguera-Bandeirantes SA";"136990";"2009-08-31";;"6.1"
"203426";"2";"2009";"9";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"45994951000161";"Posto Jardim  do Trevo Ltda";"261907";"2009-09-18";;"30"
"203427";"2";"2009";"9";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"52771763000130";"Posto São Luiz - Combustível";"062100";"2009-09-19";;"20"
"203422";"2";"2009";"9";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03851538000106";"P.P.R Auto Posto Ltda";"049261";"2009-09-15";;"30"
"203404";"3";"2009";"9";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02417464000123";"Renovias S.A";"04620520";"2009-09-04";;"7.9"
"203403";"3";"2009";"9";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02417464000123";"Renovias S.A";"04277773";"2009-09-04";;"7.9"
"203440";"3";"2009";"9";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02417464000123";"Renovias S.A";"04655742";"2009-09-24";;"7.9"
"203409";"2";"2009";"9";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00340089000135";"Rodrigues & Sena Ltda - Combustível";"016768";"2009-09-10";;"30"
"191592";"3";"2009";"9";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01472027000140";"São Parking Aeroporto Congonhas";"436565";"2009-09-08";;"10"
