"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"292287";"2";"2010";"7";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01893042000161";"ARCO IRIS SUPERMERCADO ";"060434";"2010-07-21";;"11.54"
"292281";"1";"2010";"7";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05914650000166";"CERON - CENTRAIS ELÉTRICAS DE RONDÔNIA S.A.";"4521633";"2010-07-09";;"41.5"
"292284";"1";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11662549000168";"AUTO POSTO MONTE SINAI";"000263";"2010-07-21";;"60"
"292288";"1";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09392042000190";"HOTEL PORTO SEGURO";"0002686";"2010-07-22";;"131"
"292285";"1";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05654660000100";"MADOKA - DELÍCIA DO ORIENTE";"0006792";"2010-07-21";;"17.25"
"292289";"1";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03604591000102";"POSTO MONTE CASTELO";"001692";"2010-07-29";;"60"
"292283";"1";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04778630000142";"RIMA - RIO MADEIRA AEROTÁXI LTDA";"002017";"2010-07-19";;"4350"
"292280";"2";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04707821000113";"SOJA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA";"068045";"2010-07-01";;"102.51"
"292282";"2";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04707821000113";"SOJA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA";"070790";"2010-07-16";;"105.01"
"292286";"2";"2010";"7";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01893042000161";"SOL NASCENTE COM. DE GÊNEROS ALIMENTÍCIOS LTDA";"021913";"2010-07-21";;"10"
"297715";"4";"2010";"8";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76535764032347";"BRASIL TELECOM S.A.";"1008.000008637";"2010-08-14";;"417.92"
"292302";"3";"2010";"8";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"00494802863";"GILBERTO PISELO DO NASCIMENTO";"008";"2010-08-12";;"5000"
"292300";"1";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05914650000166";"CENTRAIS ELÉTRICAS DE RONDÔNIA S.A. - CERON";"452163-3";"2010-08-10";;"41.89"
"292305";"1";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05914650000166";"CENTRAIS ELÉTRICAS DE RONDÔNIA S.A. - CERON";"454206-1";"2010-08-18";;"176.25"
"292299";"2";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"63770820000182";"JEEDA SUPERMERCADO";"019945";"2010-08-05";;"17.58"
"292307";"2";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"84751411000109";"R JOSÉ DA SILVA & CIA LTDA";"091277";"2010-08-24";;"40.6"
"292303";"1";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34750281000111";"SUPERMERCADO SANCHEZ";"007684";"2010-08-13";;"10"
"292301";"2";"2010";"8";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34750281000111";"SUPERMERCADO SANCHEZ LTDA";"024599";"2010-08-11";;"5.82"
"292306";"1";"2010";"8";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"48538805000110";"HOTEL JP LTDA";"167945";"2010-08-20";;"262.2"
"292304";"1";"2010";"8";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04778630000142";"RIMA - RIO MADEIRA AEROTÁXI LTDA";"002081";"2010-08-16";;"3750"
"297921";"3";"2010";"9";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"00494802863";"GILBERTO PISELO DO NASCIMENTO";;"2010-09-12";;"5000"
"310198";"4";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"76535764000143";"BRASIL TELECOM S.A.";"96.301-1";"2010-09-14";;"572.29"
"310196";"1";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05914650000166";"CENTRAIS ELÉTRICAS DE RONDÔNIA - CERON";"452163-3";"2010-09-09";;"42.57"
"310199";"1";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05914650000166";"CENTRAIS ELÉTRICAS DE RONDÔNIA - CERON";"454206-1";"2010-09-18";;"183.79"
"310202";"1";"2010";"9";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07170542000151";"INK JET";"15879";"2010-09-22";;"313.35"
"294197";"1";"2010";"7";"ALOIZIO MERCADANTE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telecomunicações de São Paulo S.A - TELESP";"11000-1339211";"2010-07-19";;"579.49"
"285223";"1";"2010";"7";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"43876226000163";"BAZAR PAPIRO LTDA.ME";"121061";"2010-07-01";;"38"
"286783";"3";"2010";"7";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67641886000123";"ECT - EMP. BRAS. CORREIOS E TELEGRAFOS";"227101";"2010-07-13";;"40.9"
"291354";"3";"2010";"7";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67641886000123";"ECT - EMPR. BRAS. CORREIOS E TELEGRAFOS";"227897";"2010-07-21";;"44.9"
"291355";"3";"2010";"7";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67641886000123";"ECT - EMPR. BRAS. CORREIOS E TELEGRAFOS";"228517";"2010-07-28";;"40.9"
"285224";"3";"2010";"7";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67641886000123";"EMP. BRAS. CORREIOS E TELEGRAFOS";"226488";"2010-07-05";;"40.9"
"285222";"2";"2010";"7";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67813238000107";"SUPRINFORM SUPRIMENTOS PARA INFORMATICA LTDA";"026933";"2010-07-01";;"231.4"
"291356";"1";"2010";"7";"ALOIZIO MERCADANTE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05886896000171";"CLIPPING EXPRESS - SERVIÇOS DE INFORMAÇÃO LTDA";"005643";"2010-07-13";;"98.56"
"285221";"1";"2010";"7";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02238702000214";"CASTOR & LEÃO ADMINISTRAÇÃO HOTELEIRA S/A";"00095422";"2010-07-01";;"402.15"
"286784";"2";"2010";"7";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47262985000197";"PETROCENTER AUTO POSTO LTDA - combustível";"030388";"2010-07-10";;"26"
"294891";"3";"2010";"8";"ALOIZIO MERCADANTE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"43776517000180";"Companhia de Saneamento Básico do Estado de São Paulo - SABESP";"1368006785191";"2010-08-13";;"54.74"
"294899";"1";"2010";"8";"ALOIZIO MERCADANTE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61695227000193";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"003526092";"2010-08-09";;"552.67"
"291358";"3";"2010";"8";"ALOIZIO MERCADANTE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"52113329891";"EMILIO FERRONI NETO";"S/N";"2010-08-16";;"3700"
"294893";"1";"2010";"8";"ALOIZIO MERCADANTE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33530486000129";"Empresa Brasileira de Telecomunicações S/A";"000136417";"2010-08-16";;"223.64"
"238905";"1";"2010";"1";"ALOIZIO MERCADANTE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telecomunicações de São Paulo S.A - TELESP";"11000-1.416.635";"2010-01-19";;"448.12"
"238918";"1";"2010";"1";"ALOIZIO MERCADANTE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050000180";"Tim Celular S.A.";"000.062.928-A-5a";"2010-01-07";;"1114.62"
"238917";"1";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"43876226000163";"Bazar Papiro Ltda.ME";"119661";"2010-01-28";;"19"
"227342";"3";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67641886000123";"ECT - Emp. Bras. Correios e Telegrafos";"210822";"2010-01-05";;"23.5"
"238915";"3";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67641886000123";"ECT - Emp. Bras. Correios e Telegrafos";"212488";"2010-01-22";;"27.9"
"227350";"3";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"65697161000121";"NET São Paulo";"003/301145496";"2010-01-15";;"299.85"
"227346";"1";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01345249000100";"Papeliart Papelaria Ltda - ME";"22330";"2010-01-12";;"17.9"
"227352";"1";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01345249000100";"Papeliart Papelaria Ltda - ME";"19878";"2010-01-15";;"17.9"
"227362";"1";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01345249000100";"Papeliart Papelaria Ltda - ME";"22352";"2010-01-21";;"17.9"
"227357";"2";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67813238000107";"Suprinform Suprimentos para Informática Ltda";"018115";"2010-01-19";;"212.4"
"238919";"2";"2010";"1";"ALOIZIO MERCADANTE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"67813238000107";"Suprinform Suprimentos para Informática Ltda";"018599";"2010-01-29";;"212.4"
"234339";"1";"2010";"1";"ALOIZIO MERCADANTE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05886896000171";"Clipping Express - Serviços de Informação Ltda";"003812";"2010-01-14";;"98.56"
"227340";"3";"2010";"1";"ALOIZIO MERCADANTE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"58633488000174";"Associação de Taxistas - Chame Táxi ";"491263";"2010-01-18";;"40"
"302545";"1";"2010";"10";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01955814000142";"MS COMÉRCIO DERIVADOS PETROLEO";"000.000.588";"2010-10-02";;"2509.2"
"302546";"1";"2010";"10";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01955814000142";"MS COMÉRCIO DERIVADOS PETROLEO";"000.000.594";"2010-10-05";;"969"
"310224";"3";"2010";"11";"ACIR GURGACZ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"00494802863";"GILBERTO PISELO DO NASCIMENTO";"11";"2010-11-12";;"5000"
"310225";"4";"2010";"11";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"76535764000143";"BRASIL TELECOM S.A.";"00046331";"2010-11-14";;"798.72"
"310220";"1";"2010";"11";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05914650000166";"CENTRAIS ELÉTRICAS DE RONDÔNIA - CERON";"452163-3";"2010-11-09";;"42.34"
"310228";"1";"2010";"11";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05914650000166";"CENTRAIS ELÉTRICAS DE RONDÔNIA - CERON";"454206-1";"2010-11-18";;"246.04"
"310219";"2";"2010";"11";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04082624000822";"IRMÃOS GONÇALVES COMÉRCIO E INDÚSTRIA LTDA";"17709";"2010-11-05";;"14"
"310227";"1";"2010";"11";"ACIR GURGACZ";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34750281000111";"SUPERMERCADO SANCHEZ";"007868";"2010-11-17";;"12"
"310226";"1";"2010";"11";"ACIR GURGACZ";"Divulgação da atividade parlamentar";"09040457000102";"CENTRAL RONDÔNIA.COM ";"000008";"2010-11-16";;"1500"
"310229";"1";"2010";"11";"ACIR GURGACZ";"Divulgação da atividade parlamentar";"03058974000114";"VVC PRODUÇÕES PUBLICIDADES E PESQUISA LTDA";"000520";"2010-11-18";;"1500"
"320819";"2";"2010";"11";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05916036000133";"JOSÉ OTONIO LIMA SILVA - POSTO VITORIA 01";"156135";"2010-11-24";;"104.01"
"310221";"2";"2010";"11";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05916036000133";"JOSÉ OTÔNIO LIMA SILVA - POSTO VITÓRIA 01";"152680";"2010-11-10";;"20.03"
"310222";"2";"2010";"11";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05916036000133";"JOSÉ OTÔNIO LIMA SILVA - POSTO VITÓRIA 01";"152681";"2010-11-10";;"45.52"
"310223";"2";"2010";"11";"ACIR GURGACZ";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05916036000133";"JOSÉ OTÔNIO LIMA SILVA - POSTO VITÓRIA 01";"152952";"2010-11-11";;"100.01"
